sp0	0	[[29870000, 29879999]]
sp0	1	[[29870000, 29879999]]
sp1	0	[[29870000, 29879999]]
sp1	1	[[29870000, 29879999]]
sp2	0	[[29870000, 29879999], [40006000, 40021999]]
sp2	1	[[29870000, 29879999], [40006000, 40021999]]
sp3	0	[[21194000, 21221999]]
sp3	1	[[21194000, 21221999]]
sp4	0	[[40006000, 40021999]]
sp4	1	[[40006000, 40021999]]
sp5	0	[[40006000, 40021999]]
sp5	1	[[40006000, 40021999]]
sp6	0	[[40476000, 40487999]]
sp6	1	[[40476000, 40487999]]
sp7	0	[[17380000, 17382999]]
sp7	1	[[17380000, 17382999]]
sp8	0	[[17380000, 17382999]]
sp8	1	[[17380000, 17382999]]
sp9	0	[[16162000, 16173999], [16766000, 16777999], [17380000, 17397999], [17826000, 17913999], [18604000, 18629999], [18636000, 18651999], [19258000, 19291999], [19350000, 19367999], [19400000, 19467999], [20416000, 20549999], [20598000, 20617999], [20864000, 20921999], [21364000, 21409999], [24054000, 24129999], [25776000, 25849999], [26582000, 26601999], [27372000, 27423999], [27870000, 27903999], [28790000, 28823999], [29830000, 29887999], [30256000, 30311999], [31064000, 31109999], [32088000, 32145999], [32186000, 32207999], [32548000, 32569999], [32926000, 32933999], [33640000, 33645999], [33714000, 33735999], [33794000, 33815999], [33908000, 33939999], [34270000, 34279999], [35850000, 35879999], [36096000, 36119999], [36514000, 36551999], [37060000, 37111999], [37142000, 37203999], [37958000, 38005999], [39388000, 39419999], [39578000, 39687999], [39936000, 40129999], [40150000, 40163999], [40346000, 40359999], [40424000, 40447999], [42294000, 42359999], [42406000, 42431999], [42548000, 42603999], [43372000, 43383999], [43554000, 43607999], [43610000, 43621999], [43920000, 43937999], [44954000, 45097999], [46024000, 46039999], [46578000, 46597999], [46732000, 46767999]]
sp9	1	[[16162000, 16173999], [16766000, 16777999], [17380000, 17397999], [17826000, 17913999], [18604000, 18629999], [18636000, 18651999], [19258000, 19291999], [19350000, 19367999], [19400000, 19467999], [20416000, 20549999], [20598000, 20617999], [20864000, 20921999], [21364000, 21409999], [24054000, 24129999], [25776000, 25849999], [26582000, 26601999], [27372000, 27423999], [27870000, 27903999], [28790000, 28823999], [29830000, 29887999], [30256000, 30311999], [31064000, 31109999], [32088000, 32145999], [32186000, 32207999], [32548000, 32569999], [32926000, 32933999], [33640000, 33645999], [33714000, 33735999], [33794000, 33815999], [33908000, 33939999], [34270000, 34279999], [35850000, 35879999], [36096000, 36119999], [36514000, 36551999], [37060000, 37111999], [37142000, 37203999], [37958000, 38005999], [39388000, 39419999], [39578000, 39687999], [39936000, 40129999], [40150000, 40163999], [40346000, 40359999], [40424000, 40447999], [42294000, 42359999], [42406000, 42431999], [42548000, 42603999], [43372000, 43383999], [43554000, 43607999], [43610000, 43621999], [43920000, 43937999], [44954000, 45097999], [46024000, 46039999], [46578000, 46597999], [46732000, 46767999]]
sp10	0	[[20514000, 20549999], [23984000, 23991999], [25796000, 25855999], [29874000, 29879999], [32090000, 32145999], [37152000, 37165999], [39530000, 39691999], [39976000, 40075999], [41082000, 41087999], [43568000, 43589999], [43846000, 43859999], [45996000, 46033999]]
sp10	1	[[20514000, 20549999], [23984000, 23991999], [25796000, 25855999], [29874000, 29879999], [32090000, 32145999], [37152000, 37165999], [39530000, 39691999], [39976000, 40075999], [41082000, 41087999], [43568000, 43589999], [43846000, 43859999], [45996000, 46033999]]
sp11	0	[[16766000, 16773999]]
sp11	1	[[16766000, 16773999]]
sp12	0	[[16766000, 16773999]]
sp12	1	[[16766000, 16773999]]
sp13	0	[[37066000, 37125999], [39580000, 39603999]]
sp13	1	[[37066000, 37125999], [39580000, 39603999]]
sp14	0	[[39982000, 40027999], [41066000, 41089999], [43614000, 43637999]]
sp14	1	[[39982000, 40027999], [41066000, 41089999], [43614000, 43637999]]
