sp0	0	[[15222000, 15227999], [15342000, 15515999], [15694000, 15727999], [16546000, 16549999], [20920000, 20939999], [26208000, 26211999], [28322000, 28385999], [37830000, 37869999], [42264000, 42285999]]
sp0	1	[[15262000, 15841999], [28422000, 28525999], [33328000, 33419999], [33438000, 33479999], [37560000, 37593999], [43208000, 43235999], [43306000, 43321999], [43816000, 43835999], [44066000, 44079999], [44190000, 44201999], [46436000, 46559999], [47474000, 47483999]]
sp1	0	[[14474000, 14569999], [15260000, 15469999], [15474000, 15529999], [16698000, 16789999], [18102000, 18115999], [19248000, 19253999], [31374000, 31483999], [32798000, 32861999], [37452000, 37457999], [37680000, 37735999], [37738000, 37871999], [47550000, 47561999]]
sp1	1	[[15220000, 15247999], [15454000, 15469999], [15474000, 15487999], [18528000, 18553999], [28974000, 28989999], [29318000, 29363999], [39052000, 39087999], [47474000, 47485999]]
sp2	0	[[14712000, 14751999], [15214000, 15391999], [19334000, 19403999], [32496000, 32509999], [36420000, 36529999], [43462000, 43507999], [43816000, 43835999]]
sp2	1	[[15454000, 15481999], [15806000, 15841999], [31388000, 31493999], [33334000, 33357999], [37452000, 37477999], [43940000, 43945999], [44360000, 44467999]]
sp3	0	[[15210000, 15341999], [15696000, 15727999], [18524000, 18553999], [18826000, 18847999], [31374000, 31493999], [33328000, 33419999], [34590000, 34625999], [36690000, 36709999], [36712000, 36801999], [47550000, 47563999]]
sp3	1	[[14634000, 14695999], [29318000, 29363999], [36534000, 36567999], [36572000, 36663999], [43356000, 43441999], [43588000, 43593999], [44168000, 44191999]]
sp4	0	[[14510000, 14547999], [14752000, 14757999], [14914000, 14987999], [18746000, 18757999], [19294000, 19301999], [28974000, 28985999], [29318000, 29367999], [37344000, 37599999], [43878000, 44021999], [44110000, 44125999], [44196000, 44201999]]
sp4	1	[[9654000, 9669999], [20674000, 20699999], [37468000, 37479999], [43306000, 43311999]]
sp5	0	[[15452000, 15469999], [15472000, 15487999], [16844000, 16865999], [18528000, 18553999], [19248000, 19253999], [19294000, 19303999], [20254000, 20267999]]
sp5	1	[[14352000, 14415999], [14468000, 14541999], [15264000, 15337999], [15732000, 15843999], [33146000, 33453999], [43536000, 43557999], [43588000, 43609999], [48026000, 48081999]]
sp6	0	[[14388000, 15391999], [18536000, 18537999], [21922000, 21987999], [32930000, 32975999], [44194000, 44259999], [44264000, 44467999]]
sp6	1	[[14898000, 14955999], [15212000, 15219999], [17798000, 17907999], [19346000, 19403999], [43204000, 43235999]]
sp7	0	[[14636000, 14689999], [16546000, 16549999], [20254000, 20267999], [20742000, 20751999], [20772000, 20785999], [33860000, 33861999], [34540000, 34553999], [37452000, 37501999], [39472000, 39617999]]
sp7	1	[[14470000, 14577999], [15214000, 15247999], [15732000, 20197999], [22672000, 22697999], [28226000, 28273999], [29318000, 29369999], [33860000, 33861999], [41042000, 41049999], [44072000, 44191999], [47576000, 48103999]]
sp8	0	[[14506000, 14541999], [18746000, 18757999], [30910000, 34633999], [40962000, 40963999], [43538000, 43609999], [44062000, 44081999], [46322000, 46333999]]
sp8	1	[[14886000, 14925999], [14966000, 14969999], [22672000, 22697999], [29326000, 29369999], [36496000, 36497999], [37344000, 37481999]]
fr0	0	[[15452000, 15469999], [15472000, 15487999], [15694000, 15727999], [18528000, 18553999], [28514000, 28559999], [41282000, 41289999], [42316000, 42337999], [43816000, 43981999], [43986000, 44027999], [44072000, 44133999], [44154000, 44169999], [44210000, 44259999], [44264000, 44503999]]
fr0	1	[[14630000, 14677999], [14914000, 14983999], [15210000, 15337999], [16064000, 16089999], [17802000, 17825999], [19952000, 19959999], [20920000, 20959999], [22064000, 22071999], [28974000, 28985999], [31374000, 31483999], [39472000, 39617999], [41138000, 41143999], [43728000, 43793999], [43976000, 43981999], [48048000, 48079999]]
fr1	0	[[15202000, 15229999], [28970000, 28985999], [32780000, 32807999], [44194000, 44465999]]
fr1	1	[[14590000, 15001999], [17800000, 17827999], [19294000, 19301999], [36886000, 37013999], [37020000, 37053999], [43204000, 43301999]]
fr2	0	[[15732000, 15827999], [19248000, 19253999], [31374000, 31387999], [42318000, 42333999], [43304000, 43329999], [43812000, 43885999], [44158000, 44225999]]
fr2	1	[[15732000, 15841999], [16064000, 16091999], [16218000, 19253999], [20920000, 20959999], [29318000, 29369999], [30910000, 31211999], [33442000, 33483999], [35728000, 35819999], [37468000, 37479999], [43816000, 43835999]]
fr3	0	[[14830000, 14987999], [15302000, 15391999], [20062000, 20197999], [23560000, 23561999], [26042000, 28389999], [28508000, 28531999], [37452000, 37477999], [43318000, 43329999], [43588000, 43593999], [43958000, 44035999], [46322000, 46333999]]
fr3	1	[[14504000, 14543999], [14886000, 14959999], [15732000, 15827999], [16698000, 16789999], [18530000, 18553999], [21922000, 21987999], [30910000, 31079999], [32820000, 32861999], [34764000, 34773999], [36420000, 36529999], [39472000, 39617999], [47474000, 47485999], [47574000, 48081999]]
fr4	0	[[15304000, 15469999], [15474000, 15515999], [29318000, 29365999], [31374000, 31489999], [34752000, 34761999], [37800000, 37869999], [38714000, 38727999], [38730000, 38815999], [39750000, 39779999], [42316000, 42337999], [43144000, 43205999], [43546000, 43559999], [43588000, 43673999]]
fr4	1	[[15264000, 15283999], [17798000, 17845999], [28974000, 28985999], [29314000, 29363999], [32960000, 33133999], [37452000, 37457999], [43134000, 43143999], [44178000, 44199999]]
fr5	0	[[14896000, 14983999], [19248000, 19253999], [28392000, 28559999], [29320000, 29365999], [36388000, 36417999], [37682000, 37735999], [37738000, 37791999], [38758000, 38765999], [39090000, 39133999], [44188000, 44225999], [44230000, 44259999], [44264000, 44465999], [47844000, 48081999]]
fr5	1	[[25902000, 25911999], [43146000, 43205999]]
fr6	0	[[15212000, 15249999], [29318000, 29363999], [43398000, 43439999], [43816000, 43835999], [44022000, 44047999], [44368000, 44467999], [46436000, 46559999]]
fr6	1	[[15454000, 15469999], [15474000, 15841999], [18746000, 18757999], [32820000, 32861999], [37468000, 37479999], [43136000, 43141999], [43462000, 43559999], [43588000, 43661999], [43816000, 43865999], [44062000, 44079999]]
fr7	0	[[14826000, 14961999], [15770000, 15841999], [18102000, 18115999], [18536000, 18539999], [19292000, 19311999], [32820000, 33139999], [33326000, 33419999], [42316000, 42337999], [44060000, 44087999]]
fr7	1	[[14352000, 14363999], [14896000, 14955999], [15346000, 15387999], [28970000, 28983999], [32496000, 32519999], [43278000, 43309999], [43538000, 43609999], [47576000, 47711999]]
fr8	0	[[16218000, 16253999], [16546000, 16549999], [18528000, 20933999], [36486000, 36497999], [47132000, 47135999]]
fr8	1	[[14492000, 14499999], [15454000, 15469999], [15474000, 15515999], [16546000, 16549999], [20744000, 20751999], [20772000, 20785999], [22064000, 22071999], [43816000, 43875999]]
fr9	0	[[15674000, 15727999], [18528000, 18553999], [32808000, 32993999], [36694000, 36709999], [36712000, 36749999], [37452000, 37477999], [41282000, 41289999], [42316000, 42335999], [43812000, 43889999]]
fr9	1	[[16546000, 16549999], [18102000, 18115999], [20744000, 20751999], [20772000, 20879999], [43678000, 43689999], [43816000, 43855999]]
